Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize,BlockSize
shuffle_SC,801,30,5242880,1572864,3,500,128
write_SC,252,30,5242880,1572864,3,500,128
shuffle_SC,755,30,5242880,1572864,3,500,128
write_SC,343,40,5242880,2097152,3,500,128
shuffle_SC,942,40,5242880,2097152,3,500,128
write_SC,2198,40,5242880,2097152,3,500,128
shuffle_SC,897,40,5242880,2097152,3,500,128
write_SC,327,40,5242880,2097152,3,500,128
shuffle_SC,902,40,5242880,2097152,3,500,128
write_SC,338,40,5242880,2097152,3,500,128
shuffle_SC,951,40,5242880,2097152,3,500,128
write_SC,330,40,5242880,2097152,3,500,128
shuffle_SC,948,40,5242880,2097152,3,500,128
write_SC,374,40,5242880,2097152,3,500,128
shuffle_SC,933,40,5242880,2097152,3,500,128
read_SC,1334,40,5242880,2097152,3,500,128
collect_SC,201,40,5242880,2097152,3,500,128
spill_SC,2098,40,5242880,2097152,3,500,128
merge_SC,9,40,5242880,2097152,3,500,128
read_SC,1199,40,5242880,2097152,3,500,128
collect_SC,215,40,5242880,2097152,3,500,128
spill_SC,2027,40,5242880,2097152,3,500,128
merge_SC,8,40,5242880,2097152,3,500,128
write_SC,319,40,5242880,2097152,3,500,128
shuffle_SC,3578,40,5242880,2097152,3,500,128
write_SC,365,40,5242880,2097152,3,500,128
shuffle_SC,934,40,5242880,2097152,3,500,128
read_SC,1321,40,5242880,2097152,3,500,128
collect_SC,232,40,5242880,2097152,3,500,128
spill_SC,2040,40,5242880,2097152,3,500,128
merge_SC,9,40,5242880,2097152,3,500,128
read_SC,1350,40,5242880,2097152,3,500,128
collect_SC,208,40,5242880,2097152,3,500,128
spill_SC,2044,40,5242880,2097152,3,500,128
merge_SC,9,40,5242880,2097152,3,500,128
read_SC,1489,50,5242880,2621440,3,500,128
collect_SC,242,50,5242880,2621440,3,500,128
spill_SC,2766,50,5242880,2621440,3,500,128
merge_SC,8,50,5242880,2621440,3,500,128
write_SC,397,50,5242880,2621440,3,500,128
shuffle_SC,1089,50,5242880,2621440,3,500,128
write_SC,452,50,5242880,2621440,3,500,128
shuffle_SC,1075,50,5242880,2621440,3,500,128
write_SC,417,50,5242880,2621440,3,500,128
shuffle_SC,1086,50,5242880,2621440,3,500,128
write_SC,424,50,5242880,2621440,3,500,128
shuffle_SC,1089,50,5242880,2621440,3,500,128
write_SC,358,50,5242880,2621440,3,500,128
shuffle_SC,3671,50,5242880,2621440,3,500,128
read_SC,1229,50,5242880,2621440,3,500,128
collect_SC,243,50,5242880,2621440,3,500,128
spill_SC,2518,50,5242880,2621440,3,500,128
merge_SC,8,50,5242880,2621440,3,500,128
read_SC,1398,50,5242880,2621440,3,500,128
collect_SC,268,50,5242880,2621440,3,500,128
spill_SC,2642,50,5242880,2621440,3,500,128
merge_SC,9,50,5242880,2621440,3,500,128
read_SC,1461,50,5242880,2621440,3,500,128
collect_SC,260,50,5242880,2621440,3,500,128
spill_SC,2518,50,5242880,2621440,3,500,128
merge_SC,8,50,5242880,2621440,3,500,128
write_SC,358,50,5242880,2621440,3,500,128
shuffle_SC,1329,50,5242880,2621440,3,500,128
write_SC,401,50,5242880,2621440,3,500,128
shuffle_SC,1070,50,5242880,2621440,3,500,128
write_SC,432,50,5242880,2621440,3,500,128
shuffle_SC,1074,50,5242880,2621440,3,500,128
read_SC,1453,60,5242880,3145728,3,500,128
collect_SC,337,60,5242880,3145728,3,500,128
spill_SC,3286,60,5242880,3145728,3,500,128
merge_SC,1842,60,5242880,3145728,3,500,128
read_SC,1437,60,5242880,3145728,3,500,128
collect_SC,313,60,5242880,3145728,3,500,128
spill_SC,3314,60,5242880,3145728,3,500,128
merge_SC,1835,60,5242880,3145728,3,500,128
read_SC,1263,60,5242880,3145728,3,500,128
collect_SC,338,60,5242880,3145728,3,500,128
spill_SC,3209,60,5242880,3145728,3,500,128
merge_SC,1814,60,5242880,3145728,3,500,128
read_SC,1391,60,5242880,3145728,3,500,128
collect_SC,347,60,5242880,3145728,3,500,128
spill_SC,3338,60,5242880,3145728,3,500,128
merge_SC,1870,60,5242880,3145728,3,500,128
write_SC,389,60,5242880,3145728,3,500,128
shuffle_SC,1091,60,5242880,3145728,3,500,128
write_SC,382,60,5242880,3145728,3,500,128
shuffle_SC,5772,60,5242880,3145728,3,500,128
write_SC,467,60,5242880,3145728,3,500,128
shuffle_SC,1219,60,5242880,3145728,3,500,128
write_SC,442,60,5242880,3145728,3,500,128
shuffle_SC,1219,60,5242880,3145728,3,500,128
write_SC,515,60,5242880,3145728,3,500,128
shuffle_SC,1199,60,5242880,3145728,3,500,128
write_SC,496,60,5242880,3145728,3,500,128
shuffle_SC,1218,60,5242880,3145728,3,500,128
write_SC,446,60,5242880,3145728,3,500,128
shuffle_SC,1146,60,5242880,3145728,3,500,128
write_SC,453,60,5242880,3145728,3,500,128
shuffle_SC,1182,60,5242880,3145728,3,500,128
read_SC,1228,70,5242880,3670016,3,500,128
collect_SC,561,70,5242880,3670016,3,500,128
spill_SC,3789,70,5242880,3670016,3,500,128
merge_SC,2105,70,5242880,3670016,3,500,128
write_SC,2056,70,5242880,3670016,3,500,128
shuffle_SC,6896,70,5242880,3670016,3,500,128
write_SC,522,70,5242880,3670016,3,500,128
shuffle_SC,1305,70,5242880,3670016,3,500,128
write_SC,533,70,5242880,3670016,3,500,128
shuffle_SC,1322,70,5242880,3670016,3,500,128
read_SC,1476,70,5242880,3670016,3,500,128
collect_SC,604,70,5242880,3670016,3,500,128
spill_SC,3875,70,5242880,3670016,3,500,128
merge_SC,2156,70,5242880,3670016,3,500,128
read_SC,1400,70,5242880,3670016,3,500,128
collect_SC,554,70,5242880,3670016,3,500,128
spill_SC,3752,70,5242880,3670016,3,500,128
merge_SC,2126,70,5242880,3670016,3,500,128
read_SC,1327,70,5242880,3670016,3,500,128
collect_SC,467,70,5242880,3670016,3,500,128
spill_SC,3855,70,5242880,3670016,3,500,128
merge_SC,2102,70,5242880,3670016,3,500,128
write_SC,505,70,5242880,3670016,3,500,128
shuffle_SC,1267,70,5242880,3670016,3,500,128
write_SC,586,70,5242880,3670016,3,500,128
shuffle_SC,1299,70,5242880,3670016,3,500,128
write_SC,536,70,5242880,3670016,3,500,128
shuffle_SC,1294,70,5242880,3670016,3,500,128
write_SC,566,70,5242880,3670016,3,500,128
shuffle_SC,1294,70,5242880,3670016,3,500,128
write_SC,557,70,5242880,3670016,3,500,128
shuffle_SC,1284,70,5242880,3670016,3,500,128
write_SC,525,80,5242880,4194304,3,500,128
shuffle_SC,1417,80,5242880,4194304,3,500,128
write_SC,568,80,5242880,4194304,3,500,128
shuffle_SC,9001,80,5242880,4194304,3,500,128
read_SC,1268,80,5242880,4194304,3,500,128
collect_SC,3500,80,5242880,4194304,3,500,128
spill_SC,4534,80,5242880,4194304,3,500,128
merge_SC,2376,80,5242880,4194304,3,500,128
read_SC,1283,80,5242880,4194304,3,500,128
collect_SC,3362,80,5242880,4194304,3,500,128
spill_SC,4320,80,5242880,4194304,3,500,128
merge_SC,2411,80,5242880,4194304,3,500,128
read_SC,1433,80,5242880,4194304,3,500,128
collect_SC,3164,80,5242880,4194304,3,500,128
spill_SC,4205,80,5242880,4194304,3,500,128
merge_SC,2407,80,5242880,4194304,3,500,128
read_SC,1329,80,5242880,4194304,3,500,128
collect_SC,3200,80,5242880,4194304,3,500,128
spill_SC,4224,80,5242880,4194304,3,500,128
merge_SC,2399,80,5242880,4194304,3,500,128
write_SC,688,80,5242880,4194304,3,500,128
shuffle_SC,1416,80,5242880,4194304,3,500,128
write_SC,588,80,5242880,4194304,3,500,128
shuffle_SC,3969,80,5242880,4194304,3,500,128
write_SC,4920,80,5242880,4194304,3,500,128
shuffle_SC,1423,80,5242880,4194304,3,500,128
write_SC,563,80,5242880,4194304,3,500,128
shuffle_SC,1438,80,5242880,4194304,3,500,128
write_SC,494,80,5242880,4194304,3,500,128
shuffle_SC,1430,80,5242880,4194304,3,500,128
write_SC,539,80,5242880,4194304,3,500,128
shuffle_SC,1443,80,5242880,4194304,3,500,128
write_SC,625,90,5242880,4718592,3,500,128
shuffle_SC,1572,90,5242880,4718592,3,500,128
write_SC,605,90,5242880,4718592,3,500,128
shuffle_SC,1584,90,5242880,4718592,3,500,128
write_SC,600,90,5242880,4718592,3,500,128
shuffle_SC,1582,90,5242880,4718592,3,500,128
write_SC,611,90,5242880,4718592,3,500,128
shuffle_SC,1575,90,5242880,4718592,3,500,128
write_SC,617,90,5242880,4718592,3,500,128
shuffle_SC,1562,90,5242880,4718592,3,500,128
write_SC,627,90,5242880,4718592,3,500,128
shuffle_SC,1576,90,5242880,4718592,3,500,128
write_SC,581,90,5242880,4718592,3,500,128
shuffle_SC,1518,90,5242880,4718592,3,500,128
read_SC,1362,90,5242880,4718592,3,500,128
collect_SC,3305,90,5242880,4718592,3,500,128
spill_SC,4874,90,5242880,4718592,3,500,128
merge_SC,2665,90,5242880,4718592,3,500,128
read_SC,1417,90,5242880,4718592,3,500,128
collect_SC,3429,90,5242880,4718592,3,500,128
spill_SC,5010,90,5242880,4718592,3,500,128
merge_SC,2682,90,5242880,4718592,3,500,128
read_SC,1418,90,5242880,4718592,3,500,128
collect_SC,3221,90,5242880,4718592,3,500,128
spill_SC,4667,90,5242880,4718592,3,500,128
merge_SC,2692,90,5242880,4718592,3,500,128
write_SC,595,90,5242880,4718592,3,500,128
shuffle_SC,12076,90,5242880,4718592,3,500,128
read_SC,1244,90,5242880,4718592,3,500,128
collect_SC,3301,90,5242880,4718592,3,500,128
spill_SC,6795,90,5242880,4718592,3,500,128
merge_SC,2615,90,5242880,4718592,3,500,128
write_SC,3467,100,5242880,5242880,3,500,128
shuffle_SC,1670,100,5242880,5242880,3,500,128
write_SC,586,100,5242880,5242880,3,500,128
shuffle_SC,1410,100,5242880,5242880,3,500,128
write_SC,648,100,5242880,5242880,3,500,128
shuffle_SC,1667,100,5242880,5242880,3,500,128
write_SC,634,100,5242880,5242880,3,500,128
shuffle_SC,1695,100,5242880,5242880,3,500,128
write_SC,643,100,5242880,5242880,3,500,128
shuffle_SC,10148,100,5242880,5242880,3,500,128
write_SC,690,100,5242880,5242880,3,500,128
shuffle_SC,1663,100,5242880,5242880,3,500,128
write_SC,664,100,5242880,5242880,3,500,128
shuffle_SC,1665,100,5242880,5242880,3,500,128
write_SC,597,100,5242880,5242880,3,500,128
shuffle_SC,1679,100,5242880,5242880,3,500,128
read_SC,1422,100,5242880,5242880,3,500,128
collect_SC,3395,100,5242880,5242880,3,500,128
spill_SC,5410,100,5242880,5242880,3,500,128
merge_SC,2953,100,5242880,5242880,3,500,128
read_SC,1404,100,5242880,5242880,3,500,128
collect_SC,3368,100,5242880,5242880,3,500,128
spill_SC,5342,100,5242880,5242880,3,500,128
merge_SC,2947,100,5242880,5242880,3,500,128
read_SC,1286,100,5242880,5242880,3,500,128
collect_SC,3443,100,5242880,5242880,3,500,128
spill_SC,5153,100,5242880,5242880,3,500,128
merge_SC,2805,100,5242880,5242880,3,500,128
read_SC,1260,100,5242880,5242880,3,500,128
collect_SC,3358,100,5242880,5242880,3,500,128
spill_SC,5183,100,5242880,5242880,3,500,128
merge_SC,2748,100,5242880,5242880,3,500,128
read_SC,1509,10,7864320,786432,5,750,128
collect_SC,102,10,7864320,786432,5,750,128
spill_SC,508,10,7864320,786432,5,750,128
merge_SC,8,10,7864320,786432,5,750,128
read_SC,1342,10,7864320,786432,5,750,128
collect_SC,81,10,7864320,786432,5,750,128
spill_SC,528,10,7864320,786432,5,750,128
merge_SC,12,10,7864320,786432,5,750,128
read_SC,1278,10,7864320,786432,5,750,128
collect_SC,96,10,7864320,786432,5,750,128
spill_SC,553,10,7864320,786432,5,750,128
merge_SC,25,10,7864320,786432,5,750,128
read_SC,1308,10,7864320,786432,5,750,128
collect_SC,111,10,7864320,786432,5,750,128
spill_SC,545,10,7864320,786432,5,750,128
merge_SC,9,10,7864320,786432,5,750,128
read_SC,1321,10,7864320,786432,5,750,128
collect_SC,83,10,7864320,786432,5,750,128
spill_SC,514,10,7864320,786432,5,750,128
merge_SC,11,10,7864320,786432,5,750,128
read_SC,1365,10,7864320,786432,5,750,128
collect_SC,71,10,7864320,786432,5,750,128
spill_SC,517,10,7864320,786432,5,750,128
merge_SC,10,10,7864320,786432,5,750,128
write_SC,179,10,7864320,786432,5,750,128
shuffle_SC,592,10,7864320,786432,5,750,128
write_SC,160,10,7864320,786432,5,750,128
shuffle_SC,559,10,7864320,786432,5,750,128
write_SC,184,10,7864320,786432,5,750,128
shuffle_SC,566,10,7864320,786432,5,750,128
write_SC,175,10,7864320,786432,5,750,128
shuffle_SC,561,10,7864320,786432,5,750,128
write_SC,164,10,7864320,786432,5,750,128
shuffle_SC,569,10,7864320,786432,5,750,128
write_SC,152,10,7864320,786432,5,750,128
shuffle_SC,559,10,7864320,786432,5,750,128
write_SC,177,10,7864320,786432,5,750,128
shuffle_SC,557,10,7864320,786432,5,750,128
write_SC,159,10,7864320,786432,5,750,128
shuffle_SC,585,10,7864320,786432,5,750,128
write_SC,320,20,7864320,1572864,5,750,128
shuffle_SC,830,20,7864320,1572864,5,750,128
write_SC,303,20,7864320,1572864,5,750,128
shuffle_SC,818,20,7864320,1572864,5,750,128
write_SC,312,20,7864320,1572864,5,750,128
shuffle_SC,805,20,7864320,1572864,5,750,128
write_SC,308,20,7864320,1572864,5,750,128
shuffle_SC,813,20,7864320,1572864,5,750,128
write_SC,311,20,7864320,1572864,5,750,128
shuffle_SC,810,20,7864320,1572864,5,750,128
read_SC,1273,20,7864320,1572864,5,750,128
collect_SC,135,20,7864320,1572864,5,750,128
spill_SC,1038,20,7864320,1572864,5,750,128
merge_SC,9,20,7864320,1572864,5,750,128
write_SC,281,20,7864320,1572864,5,750,128
shuffle_SC,826,20,7864320,1572864,5,750,128
write_SC,327,20,7864320,1572864,5,750,128
shuffle_SC,821,20,7864320,1572864,5,750,128
write_SC,345,20,7864320,1572864,5,750,128
shuffle_SC,837,20,7864320,1572864,5,750,128
read_SC,1369,20,7864320,1572864,5,750,128
collect_SC,117,20,7864320,1572864,5,750,128
spill_SC,1010,20,7864320,1572864,5,750,128
merge_SC,9,20,7864320,1572864,5,750,128
read_SC,1301,20,7864320,1572864,5,750,128
collect_SC,168,20,7864320,1572864,5,750,128
spill_SC,988,20,7864320,1572864,5,750,128
merge_SC,8,20,7864320,1572864,5,750,128
read_SC,1359,20,7864320,1572864,5,750,128
collect_SC,134,20,7864320,1572864,5,750,128
spill_SC,1011,20,7864320,1572864,5,750,128
merge_SC,8,20,7864320,1572864,5,750,128
read_SC,1289,20,7864320,1572864,5,750,128
collect_SC,124,20,7864320,1572864,5,750,128
spill_SC,1057,20,7864320,1572864,5,750,128
merge_SC,10,20,7864320,1572864,5,750,128
read_SC,1358,20,7864320,1572864,5,750,128
collect_SC,142,20,7864320,1572864,5,750,128
spill_SC,1040,20,7864320,1572864,5,750,128
merge_SC,8,20,7864320,1572864,5,750,128
write_SC,407,30,7864320,2359296,5,750,128
shuffle_SC,1017,30,7864320,2359296,5,750,128
write_SC,428,30,7864320,2359296,5,750,128
shuffle_SC,1002,30,7864320,2359296,5,750,128
read_SC,1297,30,7864320,2359296,5,750,128
collect_SC,184,30,7864320,2359296,5,750,128
spill_SC,1602,30,7864320,2359296,5,750,128
merge_SC,11,30,7864320,2359296,5,750,128
read_SC,1341,30,7864320,2359296,5,750,128
collect_SC,160,30,7864320,2359296,5,750,128
spill_SC,1532,30,7864320,2359296,5,750,128
merge_SC,8,30,7864320,2359296,5,750,128
read_SC,1396,30,7864320,2359296,5,750,128
collect_SC,174,30,7864320,2359296,5,750,128
spill_SC,1520,30,7864320,2359296,5,750,128
merge_SC,8,30,7864320,2359296,5,750,128
read_SC,1347,30,7864320,2359296,5,750,128
collect_SC,160,30,7864320,2359296,5,750,128
spill_SC,1665,30,7864320,2359296,5,750,128
merge_SC,8,30,7864320,2359296,5,750,128
read_SC,1435,30,7864320,2359296,5,750,128
collect_SC,179,30,7864320,2359296,5,750,128
spill_SC,1495,30,7864320,2359296,5,750,128
merge_SC,10,30,7864320,2359296,5,750,128
read_SC,1407,30,7864320,2359296,5,750,128
collect_SC,151,30,7864320,2359296,5,750,128
spill_SC,1613,30,7864320,2359296,5,750,128
merge_SC,8,30,7864320,2359296,5,750,128
write_SC,454,30,7864320,2359296,5,750,128
shuffle_SC,998,30,7864320,2359296,5,750,128
write_SC,412,30,7864320,2359296,5,750,128
shuffle_SC,1012,30,7864320,2359296,5,750,128
write_SC,457,30,7864320,2359296,5,750,128
shuffle_SC,1000,30,7864320,2359296,5,750,128
write_SC,437,30,7864320,2359296,5,750,128
shuffle_SC,1025,30,7864320,2359296,5,750,128
write_SC,412,30,7864320,2359296,5,750,128
shuffle_SC,1020,30,7864320,2359296,5,750,128
write_SC,408,30,7864320,2359296,5,750,128
shuffle_SC,1020,30,7864320,2359296,5,750,128
read_SC,1352,40,7864320,3145728,5,750,128
collect_SC,236,40,7864320,3145728,5,750,128
spill_SC,2103,40,7864320,3145728,5,750,128
merge_SC,9,40,7864320,3145728,5,750,128
read_SC,1409,40,7864320,3145728,5,750,128
collect_SC,234,40,7864320,3145728,5,750,128
spill_SC,2042,40,7864320,3145728,5,750,128
merge_SC,9,40,7864320,3145728,5,750,128
read_SC,1393,40,7864320,3145728,5,750,128
collect_SC,239,40,7864320,3145728,5,750,128
spill_SC,2050,40,7864320,3145728,5,750,128
merge_SC,9,40,7864320,3145728,5,750,128
read_SC,1306,40,7864320,3145728,5,750,128
collect_SC,240,40,7864320,3145728,5,750,128
spill_SC,2029,40,7864320,3145728,5,750,128
merge_SC,9,40,7864320,3145728,5,750,128
write_SC,515,40,7864320,3145728,5,750,128
shuffle_SC,1201,40,7864320,3145728,5,750,128
read_SC,1427,40,7864320,3145728,5,750,128
collect_SC,186,40,7864320,3145728,5,750,128
spill_SC,2079,40,7864320,3145728,5,750,128
merge_SC,8,40,7864320,3145728,5,750,128
read_SC,1433,40,7864320,3145728,5,750,128
collect_SC,232,40,7864320,3145728,5,750,128
spill_SC,1991,40,7864320,3145728,5,750,128
merge_SC,8,40,7864320,3145728,5,750,128
write_SC,474,40,7864320,3145728,5,750,128
shuffle_SC,1208,40,7864320,3145728,5,750,128
write_SC,501,40,7864320,3145728,5,750,128
shuffle_SC,1192,40,7864320,3145728,5,750,128
write_SC,481,40,7864320,3145728,5,750,128
shuffle_SC,1225,40,7864320,3145728,5,750,128
write_SC,516,40,7864320,3145728,5,750,128
shuffle_SC,1208,40,7864320,3145728,5,750,128
write_SC,482,40,7864320,3145728,5,750,128
shuffle_SC,1210,40,7864320,3145728,5,750,128
write_SC,484,40,7864320,3145728,5,750,128
shuffle_SC,1215,40,7864320,3145728,5,750,128
write_SC,497,40,7864320,3145728,5,750,128
shuffle_SC,1183,40,7864320,3145728,5,750,128
read_SC,1354,50,7864320,3932160,5,750,128
collect_SC,235,50,7864320,3932160,5,750,128
spill_SC,2562,50,7864320,3932160,5,750,128
merge_SC,8,50,7864320,3932160,5,750,128
read_SC,1379,50,7864320,3932160,5,750,128
collect_SC,303,50,7864320,3932160,5,750,128
spill_SC,2768,50,7864320,3932160,5,750,128
merge_SC,8,50,7864320,3932160,5,750,128
read_SC,1239,50,7864320,3932160,5,750,128
collect_SC,262,50,7864320,3932160,5,750,128
spill_SC,2648,50,7864320,3932160,5,750,128
merge_SC,9,50,7864320,3932160,5,750,128
read_SC,1270,50,7864320,3932160,5,750,128
collect_SC,260,50,7864320,3932160,5,750,128
spill_SC,2689,50,7864320,3932160,5,750,128
merge_SC,9,50,7864320,3932160,5,750,128
read_SC,1474,50,7864320,3932160,5,750,128
collect_SC,252,50,7864320,3932160,5,750,128
spill_SC,2732,50,7864320,3932160,5,750,128
merge_SC,7,50,7864320,3932160,5,750,128
read_SC,1350,50,7864320,3932160,5,750,128
collect_SC,279,50,7864320,3932160,5,750,128
spill_SC,2659,50,7864320,3932160,5,750,128
merge_SC,10,50,7864320,3932160,5,750,128
write_SC,2544,50,7864320,3932160,5,750,128
shuffle_SC,1425,50,7864320,3932160,5,750,128
write_SC,2553,50,7864320,3932160,5,750,128
shuffle_SC,1406,50,7864320,3932160,5,750,128
write_SC,784,50,7864320,3932160,5,750,128
shuffle_SC,1404,50,7864320,3932160,5,750,128
write_SC,718,50,7864320,3932160,5,750,128
shuffle_SC,1422,50,7864320,3932160,5,750,128
write_SC,579,50,7864320,3932160,5,750,128
shuffle_SC,1412,50,7864320,3932160,5,750,128
write_SC,482,50,7864320,3932160,5,750,128
shuffle_SC,1404,50,7864320,3932160,5,750,128
write_SC,929,50,7864320,3932160,5,750,128
shuffle_SC,1407,50,7864320,3932160,5,750,128
write_SC,547,50,7864320,3932160,5,750,128
shuffle_SC,1446,50,7864320,3932160,5,750,128
write_SC,1307,60,7864320,4718592,5,750,128
shuffle_SC,1596,60,7864320,4718592,5,750,128
read_SC,1313,60,7864320,4718592,5,750,128
collect_SC,342,60,7864320,4718592,5,750,128
spill_SC,3108,60,7864320,4718592,5,750,128
merge_SC,1859,60,7864320,4718592,5,750,128
read_SC,1403,60,7864320,4718592,5,750,128
collect_SC,355,60,7864320,4718592,5,750,128
spill_SC,3077,60,7864320,4718592,5,750,128
merge_SC,1851,60,7864320,4718592,5,750,128
read_SC,1579,60,7864320,4718592,5,750,128
collect_SC,333,60,7864320,4718592,5,750,128
spill_SC,3434,60,7864320,4718592,5,750,128
merge_SC,1849,60,7864320,4718592,5,750,128
read_SC,1347,60,7864320,4718592,5,750,128
collect_SC,311,60,7864320,4718592,5,750,128
spill_SC,3330,60,7864320,4718592,5,750,128
merge_SC,1841,60,7864320,4718592,5,750,128
read_SC,1442,60,7864320,4718592,5,750,128
collect_SC,336,60,7864320,4718592,5,750,128
spill_SC,3346,60,7864320,4718592,5,750,128
merge_SC,1816,60,7864320,4718592,5,750,128
write_SC,1230,60,7864320,4718592,5,750,128
shuffle_SC,1637,60,7864320,4718592,5,750,128
write_SC,722,60,7864320,4718592,5,750,128
shuffle_SC,1604,60,7864320,4718592,5,750,128
write_SC,696,60,7864320,4718592,5,750,128
shuffle_SC,1598,60,7864320,4718592,5,750,128
write_SC,1262,60,7864320,4718592,5,750,128
shuffle_SC,1630,60,7864320,4718592,5,750,128
write_SC,1312,60,7864320,4718592,5,750,128
shuffle_SC,1611,60,7864320,4718592,5,750,128
write_SC,590,60,7864320,4718592,5,750,128
shuffle_SC,1611,60,7864320,4718592,5,750,128
write_SC,611,60,7864320,4718592,5,750,128
shuffle_SC,1577,60,7864320,4718592,5,750,128
read_SC,1248,60,7864320,4718592,5,750,128
collect_SC,340,60,7864320,4718592,5,750,128
spill_SC,3060,60,7864320,4718592,5,750,128
merge_SC,1849,60,7864320,4718592,5,750,128
write_SC,691,70,7864320,5505024,5,750,128
shuffle_SC,1793,70,7864320,5505024,5,750,128
write_SC,691,70,7864320,5505024,5,750,128
shuffle_SC,1755,70,7864320,5505024,5,750,128
read_SC,1265,70,7864320,5505024,5,750,128
collect_SC,643,70,7864320,5505024,5,750,128
spill_SC,3727,70,7864320,5505024,5,750,128
merge_SC,2119,70,7864320,5505024,5,750,128
read_SC,1248,70,7864320,5505024,5,750,128
collect_SC,590,70,7864320,5505024,5,750,128
spill_SC,3629,70,7864320,5505024,5,750,128
merge_SC,2159,70,7864320,5505024,5,750,128
write_SC,4656,70,7864320,5505024,5,750,128
shuffle_SC,1800,70,7864320,5505024,5,750,128
write_SC,2604,70,7864320,5505024,5,750,128
shuffle_SC,1781,70,7864320,5505024,5,750,128
write_SC,684,70,7864320,5505024,5,750,128
shuffle_SC,1811,70,7864320,5505024,5,750,128
write_SC,747,70,7864320,5505024,5,750,128
shuffle_SC,1776,70,7864320,5505024,5,750,128
write_SC,726,70,7864320,5505024,5,750,128
shuffle_SC,1813,70,7864320,5505024,5,750,128
write_SC,791,70,7864320,5505024,5,750,128
shuffle_SC,1794,70,7864320,5505024,5,750,128
read_SC,1482,70,7864320,5505024,5,750,128
collect_SC,623,70,7864320,5505024,5,750,128
spill_SC,3926,70,7864320,5505024,5,750,128
merge_SC,2141,70,7864320,5505024,5,750,128
read_SC,1420,70,7864320,5505024,5,750,128
collect_SC,414,70,7864320,5505024,5,750,128
spill_SC,3567,70,7864320,5505024,5,750,128
merge_SC,2118,70,7864320,5505024,5,750,128
read_SC,1493,70,7864320,5505024,5,750,128
collect_SC,585,70,7864320,5505024,5,750,128
spill_SC,3867,70,7864320,5505024,5,750,128
merge_SC,2102,70,7864320,5505024,5,750,128
read_SC,1335,70,7864320,5505024,5,750,128
collect_SC,534,70,7864320,5505024,5,750,128
spill_SC,3861,70,7864320,5505024,5,750,128
merge_SC,2124,70,7864320,5505024,5,750,128
write_SC,6668,80,7864320,6291456,5,750,128
shuffle_SC,1977,80,7864320,6291456,5,750,128
write_SC,789,80,7864320,6291456,5,750,128
shuffle_SC,1961,80,7864320,6291456,5,750,128
write_SC,866,80,7864320,6291456,5,750,128
shuffle_SC,1948,80,7864320,6291456,5,750,128
write_SC,914,80,7864320,6291456,5,750,128
shuffle_SC,2002,80,7864320,6291456,5,750,128
write_SC,6266,80,7864320,6291456,5,750,128
shuffle_SC,1985,80,7864320,6291456,5,750,128
write_SC,5248,80,7864320,6291456,5,750,128
shuffle_SC,1951,80,7864320,6291456,5,750,128
write_SC,766,80,7864320,6291456,5,750,128
shuffle_SC,1980,80,7864320,6291456,5,750,128
read_SC,1446,80,7864320,6291456,5,750,128
collect_SC,3133,80,7864320,6291456,5,750,128
spill_SC,4214,80,7864320,6291456,5,750,128
merge_SC,2416,80,7864320,6291456,5,750,128
read_SC,1262,80,7864320,6291456,5,750,128
collect_SC,3237,80,7864320,6291456,5,750,128
spill_SC,4276,80,7864320,6291456,5,750,128
merge_SC,2426,80,7864320,6291456,5,750,128
read_SC,1343,80,7864320,6291456,5,750,128
collect_SC,3173,80,7864320,6291456,5,750,128
spill_SC,4245,80,7864320,6291456,5,750,128
merge_SC,2420,80,7864320,6291456,5,750,128
write_SC,898,80,7864320,6291456,5,750,128
shuffle_SC,2056,80,7864320,6291456,5,750,128
read_SC,1436,80,7864320,6291456,5,750,128
collect_SC,3345,80,7864320,6291456,5,750,128
spill_SC,4423,80,7864320,6291456,5,750,128
merge_SC,2375,80,7864320,6291456,5,750,128
read_SC,1389,80,7864320,6291456,5,750,128
collect_SC,3341,80,7864320,6291456,5,750,128
spill_SC,4337,80,7864320,6291456,5,750,128
merge_SC,2376,80,7864320,6291456,5,750,128
read_SC,1413,80,7864320,6291456,5,750,128
collect_SC,3403,80,7864320,6291456,5,750,128
spill_SC,4457,80,7864320,6291456,5,750,128
merge_SC,2445,80,7864320,6291456,5,750,128
write_SC,4999,90,7864320,7077888,5,750,128
shuffle_SC,2240,90,7864320,7077888,5,750,128
write_SC,6776,90,7864320,7077888,5,750,128
shuffle_SC,2215,90,7864320,7077888,5,750,128
write_SC,987,90,7864320,7077888,5,750,128
shuffle_SC,2246,90,7864320,7077888,5,750,128
write_SC,988,90,7864320,7077888,5,750,128
shuffle_SC,2212,90,7864320,7077888,5,750,128
read_SC,1433,90,7864320,7077888,5,750,128
collect_SC,3292,90,7864320,7077888,5,750,128
spill_SC,4916,90,7864320,7077888,5,750,128
merge_SC,2637,90,7864320,7077888,5,750,128
read_SC,1347,90,7864320,7077888,5,750,128
collect_SC,3253,90,7864320,7077888,5,750,128
spill_SC,4730,90,7864320,7077888,5,750,128
merge_SC,2644,90,7864320,7077888,5,750,128
read_SC,1418,90,7864320,7077888,5,750,128
collect_SC,3285,90,7864320,7077888,5,750,128
spill_SC,4855,90,7864320,7077888,5,750,128
merge_SC,2662,90,7864320,7077888,5,750,128
